tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
306108833,Junk (J),False,True,False,True,False,103.0,103.0
306114087,EB,False,False,False,False,False,,
306115118,Junk (J),False,False,False,False,False,,
306132641,EB,False,True,False,True,False,100.0,100.0
306179642,Junk (J),False,False,False,False,False,,
306188433,Junk (J),False,False,False,False,False,,
306204904,Planet (P),False,False,False,False,False,,
306248357,Planet (P),False,True,False,True,False,100.0,100.0
306249066,Planet (P),False,True,False,True,False,100.0,100.0
306255021,Planet (P),False,True,False,True,False,99.0,99.0
306263608,Planet (P),False,False,False,False,False,,
306268580,EB,False,True,False,True,False,103.0,103.0
306295996,EB,False,True,False,True,False,100.0,100.0
306296537,EB,False,True,False,True,False,100.0,100.0
306305751,Junk (J),False,False,False,False,False,,
306306406,EB,False,False,False,False,False,,
306337838,Planet (P),False,True,False,True,False,97.0,97.0
306351964,EB,False,True,False,True,False,103.0,103.0
306357593,Junk (J),False,True,False,True,False,103.0,103.0
306357884,Planet (P),False,True,False,True,False,103.0,103.0
306357959,EB,False,True,False,True,False,103.0,103.0
306362738,Planet (P),False,True,False,True,False,98.0,98.0
306363166,Planet (P),False,True,False,True,False,98.0,98.0
306385060,EB,False,True,False,True,False,100.0,100.0
306385684,EB,False,True,False,True,False,100.0,100.0
306385801,EB,False,True,False,True,False,100.0,100.0
306388620,Junk (J),False,True,False,True,False,100.0,100.0
306401382,Planet (P),False,False,False,False,False,,
306420962,EB,False,True,False,False,False,100.0,
306420990,EB,False,True,False,True,False,100.0,100.0
306426530,Junk (J),False,False,False,False,False,,
306472057,Planet (P),True,True,True,True,True,98.0,98.0
306485267,Planet (P),False,False,False,False,False,,
306494532,EB,False,True,False,False,False,100.0,
306508587,Junk (J),True,True,True,True,False,98.0,98.0
306510653,Planet (P),True,True,True,True,True,98.0,98.0
306511505,EB,True,True,True,True,True,98.0,98.0
306512967,Planet (P),True,True,True,True,True,98.0,98.0
306523362,Junk (J),False,True,False,True,False,102.0,102.0
306524493,Junk (J),False,True,False,True,False,103.0,103.0
306526708,Junk (J),False,True,False,True,False,103.0,103.0
306528129,Junk (J),False,True,False,True,False,103.0,103.0
306547699,Planet (P),False,True,False,True,False,100.0,100.0
306576060,Junk (J),True,True,True,True,False,98.0,98.0
306580216,EB,True,True,True,True,True,98.0,98.0
306604742,Planet (P),False,False,False,False,False,,
306631660,Junk (J),True,True,True,True,False,98.0,98.0
306635088,EB,True,True,True,True,True,98.0,98.0
306637832,Junk (J),True,True,True,True,True,98.0,98.0
306643277,Junk (J),False,True,False,True,True,103.0,103.0
306648160,Planet (P),False,True,False,True,False,103.0,103.0
306663205,Planet (P),False,False,False,False,False,,
306682609,EB,False,True,False,True,False,100.0,100.0
306724702,Junk (J),False,True,False,True,True,103.0,103.0
306727717,Junk (J),False,True,False,True,True,102.0,102.0
306735270,Junk (J),True,True,True,True,True,98.0,98.0
306736802,Junk (J),True,True,True,True,True,98.0,98.0
306737455,Junk (J),True,True,True,True,True,98.0,98.0
306737701,Junk (J),True,True,True,True,True,98.0,98.0
306740396,Junk (J),True,True,True,True,True,98.0,98.0
306742097,Junk (J),True,True,True,True,True,98.0,98.0
306770605,EB,False,False,False,False,False,,
306771735,Junk (J),True,True,True,True,False,98.0,98.0
306772814,Junk (J),True,True,True,True,False,98.0,98.0
306776462,Junk (J),True,True,True,True,False,98.0,98.0
306778213,Junk (J),True,True,True,True,True,98.0,98.0
306779192,Junk (J),True,True,True,True,True,98.0,98.0
306798564,EB,False,True,False,True,False,100.0,100.0
306822272,Junk (J),True,True,True,True,True,98.0,98.0
306822532,Junk (J),True,True,True,True,True,98.0,98.0
306823450,Junk (J),True,True,True,True,False,98.0,98.0
306823776,EB,True,True,True,True,True,98.0,98.0
306846813,EB,False,True,False,True,False,100.0,100.0
306890368,Junk (J),False,True,False,True,True,103.0,103.0
306890690,EB,False,True,False,True,False,103.0,103.0
306894248,Junk (J),True,True,True,True,True,98.0,98.0
306894886,Junk (J),True,True,True,True,True,98.0,98.0
306895522,Junk (J),True,True,True,True,True,98.0,98.0
306896053,EB,True,True,True,True,True,98.0,98.0
306897664,Junk (J),True,True,True,True,True,98.0,98.0
306903715,Planet (P),False,False,False,False,False,,
306919011,EB,False,True,False,True,False,100.0,100.0
306928528,EB,True,True,True,True,True,98.0,98.0
306933539,Junk (J),True,True,True,True,True,98.0,98.0
306942925,EB,False,False,False,False,False,,
306951699,Junk (J),False,False,False,False,False,,
306955329,Planet (P),False,False,False,False,False,,
306971798,EB,False,True,False,True,False,100.0,100.0
306979614,Junk (J),False,True,False,True,False,103.0,103.0
306981323,EB,False,True,False,True,False,102.0,102.0
306987941,EB,False,True,False,True,False,103.0,103.0
306990399,Planet (P),False,True,False,True,False,103.0,103.0
306996324,Planet (P),False,True,False,True,False,101.0,101.0
307035011,Junk (J),True,True,True,True,True,98.0,98.0
307035477,Junk (J),True,True,True,True,True,98.0,98.0
307036514,Junk (J),True,True,True,True,False,98.0,98.0
307037463,Junk (J),True,True,True,True,True,98.0,98.0
307079330,Planet (P),False,True,False,True,False,100.0,100.0
307082925,Junk (J),False,True,False,True,False,100.0,100.0
307083540,Junk (J),True,True,True,True,True,98.0,98.0
307099276,Planet (P),False,True,False,True,False,100.0,100.0
307153959,EB,False,True,False,True,False,103.0,103.0
307154237,Junk (J),False,True,False,True,True,103.0,103.0
307158273,Junk (J),True,True,True,True,True,98.0,98.0
307175629,EB,False,False,False,False,False,,
307201632,Planet (P),False,False,False,False,False,,
307210830,Planet (P),True,True,True,True,True,98.0,98.0
307221757,Planet (P),False,True,False,True,False,102.0,102.0
307232923,Planet (P),False,True,False,True,False,103.0,103.0
307235090,Junk (J),False,True,False,True,False,102.0,102.0
307291050,Junk (J),True,True,True,True,True,98.0,98.0
307293443,EB,False,False,False,False,False,,
307312383,EB,False,True,False,True,False,102.0,102.0
307314326,EB,False,True,False,False,False,102.0,
307314350,EB,False,True,False,True,False,102.0,102.0
307320565,Planet (P),False,True,False,True,False,103.0,103.0
307326727,Junk (J),False,True,False,True,False,103.0,103.0
307366709,Planet (P),True,True,True,True,True,98.0,98.0
307375528,Planet (P),False,False,False,False,False,,
307423445,EB,False,True,False,True,False,103.0,103.0
307424514,EB,False,True,False,False,False,103.0,
307435285,EB,True,True,False,False,True,98.0,
307484741,EB,False,False,False,False,False,,
307532400,EB,False,True,False,True,False,103.0,103.0
307615132,EB,False,False,False,False,False,,
307693244,EB,False,True,False,True,False,100.0,100.0
307710819,EB,True,True,True,True,True,98.0,98.0
307716123,Planet (P),True,True,True,True,True,98.0,98.0
307733361,Planet (P),False,False,False,False,False,,
307734545,Junk (J),False,False,False,False,False,,
307734818,Planet (P),False,False,False,False,False,,
307809773,Planet (P),False,False,False,False,False,,
307849973,Planet (P),True,True,True,True,True,96.0,96.0
307888842,Planet (P),False,True,False,True,False,100.0,100.0
307895081,Junk (J),False,True,False,True,False,101.0,101.0
307906863,Junk (J),False,False,False,False,False,,
307951656,Planet (P),False,False,False,False,False,,
307956397,Planet (P),False,False,False,False,False,,
307957728,Junk (J),False,False,False,False,False,,
307958020,Planet (P),False,False,False,False,False,,
307960079,Junk (J),False,False,False,False,False,,
307983724,Junk (J),False,False,False,False,False,,
307986093,Junk (J),False,False,False,False,False,,
307987417,Junk (J),False,False,False,False,False,,
307989264,Junk (J),False,False,False,False,False,,
307990280,EB,True,True,True,True,True,96.0,96.0
308010949,Planet (P),False,True,False,True,False,100.0,100.0
308015218,Junk (J),False,False,False,False,False,,
308016265,Junk (J),False,False,False,False,False,,
308068653,Junk (J),False,False,False,False,False,,
308073360,Planet (P),False,False,False,False,False,,
308085294,EB,False,True,False,True,False,98.0,98.0
308098254,Planet (P),False,True,False,True,False,100.0,100.0
308120029,Planet (P),False,False,False,False,False,,
308172249,Planet (P),False,False,False,False,False,,
308191940,Planet (P),False,True,False,True,False,100.0,100.0
308202863,EB,False,True,False,True,False,100.0,100.0
308208458,Planet (P),True,True,False,False,True,96.0,
308300731,Planet (P),False,False,False,False,False,,
308301091,Planet (P),False,False,False,False,False,,
308307606,EB,True,True,True,True,True,95.0,95.0
308358156,Junk (J),False,False,False,False,False,,
308396509,Planet (P),True,True,True,True,True,96.0,96.0
308437841,EB,False,False,False,False,False,,
308438583,Junk (J),False,False,False,False,False,,
308447073,Junk (J),False,False,False,False,False,,
308504559,Planet (P),False,False,False,False,False,,
308522539,Planet (P),False,False,False,False,False,,
308547289,EB,False,True,False,True,False,100.0,100.0
308600649,EB,True,True,True,True,True,96.0,96.0
308612785,Planet (P),True,True,True,True,True,95.0,95.0
308613965,Planet (P),False,False,False,False,False,,
308618515,Junk (J),False,False,False,False,False,,
308632856,EB,False,True,False,True,False,101.0,101.0
308778563,Planet (P),False,False,False,False,False,,
308873985,Junk (J),False,False,False,False,False,,
308874825,Junk (J),False,False,False,False,False,,
308876508,Junk (J),False,False,False,False,False,,
308878182,Junk (J),False,False,False,False,False,,
308953703,EB,False,False,False,False,False,,
308958576,Junk (J),False,False,False,False,False,,
308961650,Junk (J),False,False,False,False,False,,
308987429,Planet (P),True,True,True,True,True,95.0,95.0
308989653,EB,True,True,True,True,True,96.0,96.0
308994098,Planet (P),True,True,True,True,True,96.0,96.0
309052044,Junk (J),False,False,False,False,False,,
309056336,Junk (J),False,False,False,False,False,,
309077217,EB,False,True,False,True,False,100.0,100.0
309127708,Junk (J),False,False,False,False,False,,
309138066,Junk (J),False,False,False,False,False,,
309235372,EB,False,False,False,False,False,,
309254930,Planet (P),True,True,True,True,True,96.0,96.0
309257814,Planet (P),True,True,True,True,True,95.0,95.0
309292963,Planet (P),True,True,True,True,True,95.0,95.0
309365800,EB,False,True,False,False,False,101.0,
309402106,EB,True,True,True,True,True,96.0,96.0
309434156,EB,False,False,False,False,False,,
309434301,EB,False,False,False,False,False,,
309437966,Junk (J),False,False,False,False,False,,
309439436,Planet (P),False,False,False,False,False,,
309475657,Junk (J),True,True,True,True,True,96.0,96.0
309489569,Junk (J),False,False,False,False,False,,
309512152,Planet (P),False,False,False,False,False,,
309519347,EB,False,True,False,True,False,101.0,101.0
309528303,EB,False,True,False,True,False,101.0,101.0
309600985,EB,False,False,False,False,False,,
309618198,Junk (J),True,True,True,True,True,98.0,98.0
309657054,Junk (J),True,True,True,True,True,98.0,98.0
309700317,Junk (J),True,True,True,True,True,98.0,98.0
309735209,Junk (J),False,True,False,True,False,102.0,102.0
309760042,Junk (J),True,True,True,True,True,98.0,98.0
309791156,Planet (P),True,True,True,True,True,98.0,98.0
309792357,Planet (P),True,True,True,True,True,98.0,98.0
309803852,Junk (J),False,True,False,True,False,102.0,102.0
309807244,Junk (J),False,False,False,False,False,,
309808729,Junk (J),False,False,False,False,False,,
309849817,Planet (P),False,False,False,False,False,,
309850240,Junk (J),False,False,False,False,False,,
309863849,Junk (J),False,False,False,False,False,,
309913305,Planet (P),False,True,False,True,False,99.0,99.0
309931176,Junk (J),False,False,False,False,False,,
309959700,EB,False,True,False,True,False,102.0,102.0
309959785,Junk (J),False,True,False,True,True,102.0,102.0
309988394,EB,False,True,False,True,False,101.0,101.0
309997475,EB,False,True,False,True,False,101.0,101.0
309998136,Junk (J),False,False,False,False,False,,
310002617,Planet (P),False,False,False,False,False,,
310003988,Planet (P),False,False,False,False,False,,
310004006,EB,False,False,False,False,False,,
310004225,Junk (J),False,False,False,False,False,,
310009611,Planet (P),False,True,False,True,False,99.0,99.0
310094771,Planet (P),False,False,False,False,False,,
310097688,Junk (J),False,False,False,False,False,,
310098053,Junk (J),False,False,False,False,False,,
310098231,Junk (J),False,False,False,False,False,,
310100219,Junk (J),False,True,False,True,True,102.0,102.0
310102811,EB,False,True,False,True,False,102.0,102.0
310105752,Planet (P),False,True,False,True,False,102.0,102.0
310106879,Junk (J),False,True,False,True,True,102.0,102.0
310107081,Junk (J),False,True,False,True,True,102.0,102.0
310116433,EB,False,True,False,True,False,101.0,101.0
310231275,Planet (P),False,False,False,False,False,,
310262516,Planet (P),False,False,False,False,False,,
310266243,Planet (P),False,True,False,True,False,102.0,102.0
310267134,Planet (P),False,True,False,False,False,102.0,
310276851,EB,False,True,False,True,False,101.0,101.0
310294189,Planet (P),False,True,False,True,False,101.0,101.0
310351956,Junk (J),False,False,False,False,False,,
310362805,Junk (J),False,False,False,False,False,,
310380289,Planet (P),False,False,False,False,False,,
310412436,EB,False,True,False,True,False,101.0,101.0
310416088,Junk (J),False,False,False,False,False,,
310419795,EB,False,True,False,True,False,102.0,102.0
310497279,Planet (P),False,True,False,True,False,99.0,99.0
310509626,EB,False,True,False,True,False,102.0,102.0
310513097,EB,False,True,False,True,False,102.0,102.0
310537530,Planet (P),False,False,False,False,False,,
310637826,Junk (J),False,False,False,False,False,,
310658236,Junk (J),False,True,False,True,True,102.0,102.0
310713487,EB,False,True,False,True,False,101.0,101.0
310728245,Planet (P),False,False,False,False,False,,
310797997,Junk (J),False,True,False,True,True,103.0,103.0
310801704,EB,False,True,False,True,False,103.0,103.0
310822679,Planet (P),False,True,False,True,False,99.0,99.0
310854881,Planet (P),False,True,False,True,False,103.0,103.0
310855797,EB,False,True,False,True,False,102.0,102.0
310855822,EB,False,True,False,True,False,102.0,102.0
310857786,EB,False,True,False,True,False,102.0,102.0
310861395,Junk (J),False,True,False,True,True,103.0,103.0
310922962,Junk (J),False,False,False,False,False,,
310932102,Junk (J),False,False,False,False,False,,
310932949,EB,False,False,False,False,False,,
310959570,EB,False,True,False,True,False,103.0,103.0
310959665,Junk (J),False,True,False,True,True,103.0,103.0
310962929,Junk (J),False,True,False,True,True,102.0,102.0
310964871,Junk (J),False,False,False,False,False,,
310981412,Planet (P),False,False,False,False,False,,
310994622,Planet (P),False,False,False,False,False,,
311001522,Junk (J),False,False,False,False,False,,
311022188,Junk (J),False,False,False,False,False,,
311035838,Planet (P),False,False,False,False,False,,
311062274,EB,False,False,False,False,False,,
311068915,Junk (J),False,False,False,False,False,,
311070085,EB,False,False,False,False,False,,
311086350,Planet (P),True,True,True,True,True,96.0,96.0
311087891,Junk (J),False,False,False,False,False,,
311103813,Junk (J),False,True,False,True,True,103.0,103.0
311106940,Junk (J),False,True,False,True,True,102.0,102.0
311116297,Planet (P),False,False,False,False,False,,
311121985,EB,False,False,False,False,False,,
311130133,Planet (P),False,False,False,False,False,,
311133118,Planet (P),False,False,False,False,False,,
311169550,EB,False,True,False,True,False,103.0,103.0
311173330,Junk (J),False,True,False,True,True,103.0,103.0
311179742,Planet (P),False,True,False,True,False,103.0,103.0
311236552,Junk (J),False,False,False,False,False,,
311239796,Planet (P),False,True,False,True,False,98.0,98.0
311251028,EB,False,True,False,True,False,103.0,103.0
311252710,Planet (P),False,True,False,False,False,99.0,
311284709,Planet (P),False,False,False,False,False,,
311288632,Junk (J),False,True,False,True,True,103.0,103.0
311292015,Planet (P),False,True,False,True,False,103.0,103.0
311392306,EB,False,True,False,True,False,103.0,103.0
311408969,Planet (P),False,False,False,False,False,,
311413113,EB,False,True,False,True,False,103.0,103.0
311415441,EB,False,True,False,False,False,102.0,
311415878,Junk (J),False,True,False,True,True,102.0,102.0
311417534,Junk (J),False,True,False,True,True,103.0,103.0
311424123,EB,False,False,False,False,False,,
311427289,EB,False,False,False,False,False,,
311441461,Planet (P),False,False,False,False,False,,
311565540,Planet (P),False,True,False,True,False,103.0,103.0
311567350,Junk (J),False,False,False,False,False,,
311584573,EB,False,True,False,True,False,101.0,101.0
311681208,Junk (J),False,False,False,False,False,,
311699501,EB,False,True,False,True,False,102.0,102.0
311699919,EB,False,True,False,True,False,102.0,102.0
311700019,Junk (J),False,True,False,True,False,102.0,102.0
311736478,Planet (P),False,True,False,True,False,100.0,100.0
311840827,EB,False,True,False,True,False,100.0,100.0
311856080,Planet (P),False,True,False,True,False,103.0,103.0
311859088,EB,False,True,False,True,False,103.0,103.0
311859485,Junk (J),False,True,False,True,True,103.0,103.0
311861272,EB,False,True,False,True,False,103.0,103.0
311890977,EB,False,True,False,True,False,103.0,103.0
311892170,EB,False,True,False,True,False,102.0,102.0
311897380,Junk (J),False,False,False,False,False,,
311897653,Junk (J),False,False,False,False,False,,
311912383,EB,False,False,False,False,False,,
311941977,EB,False,False,False,False,False,,
311957752,EB,False,True,False,True,False,103.0,103.0
311958594,EB,False,True,False,True,False,103.0,103.0
311963578,EB,False,True,False,True,False,103.0,103.0
312028518,Junk (J),False,True,False,True,True,103.0,103.0
312030014,Planet (P),False,True,False,True,False,103.0,103.0
312060273,Junk (J),False,False,False,False,False,,
312083267,EB,False,False,False,False,False,,
312106044,EB,False,True,False,True,False,100.0,100.0
312207694,EB,False,True,False,True,False,102.0,102.0
312230566,EB,False,False,False,False,False,,
312250032,EB,False,False,False,False,False,,
312259170,EB,False,False,False,False,False,,
312279938,EB,False,False,False,False,False,,
312282258,Junk (J),False,False,False,False,False,,
312289279,Planet (P),False,False,False,False,False,,
312345863,Planet (P),False,False,False,False,False,,
312361414,Junk (J),False,False,False,False,False,,
312367358,Junk (J),False,False,False,False,False,,
312423966,Junk (J),False,True,False,True,False,100.0,100.0
312447774,EB,False,True,False,True,False,101.0,101.0
312471474,EB,False,False,False,False,False,,
312471759,Junk (J),False,False,False,False,False,,
312489639,EB,False,False,False,False,False,,
312508092,Planet (P),False,True,False,True,False,102.0,102.0
312543349,Planet (P),False,False,False,False,False,,
312548415,Planet (P),False,False,False,False,False,,
312548829,Planet (P),False,False,False,False,False,,
312552375,EB,False,False,False,False,False,,
312555100,EB,False,False,False,False,False,,
312576659,EB,False,True,False,True,False,100.0,100.0
312594037,EB,False,True,False,True,False,101.0,101.0
312594950,EB,False,True,False,True,False,101.0,101.0
312612366,Planet (P),False,True,False,True,False,102.0,102.0
312626970,Junk (J),False,False,False,False,False,,
312678993,EB,False,False,False,False,False,,
312689217,Planet (P),False,False,False,False,False,,
312758663,EB,False,False,False,False,False,,
312811620,Planet (P),False,False,False,False,False,,
312862941,Planet (P),False,False,False,False,False,,
312886004,Junk (J),False,False,False,False,False,,
312909996,EB,False,True,False,True,False,101.0,101.0
312934382,EB,False,True,False,True,False,101.0,101.0
312991501,Planet (P),False,False,False,False,False,,
313001161,Junk (J),False,False,False,False,True,,
313006381,Planet (P),False,False,False,False,False,,
313030085,EB,False,False,False,False,False,,
313051040,EB,False,True,False,True,False,100.0,100.0
313079610,EB,False,True,False,True,False,101.0,101.0
313108880,Junk (J),False,False,False,False,False,,
313109078,EB,False,False,False,False,False,,
313110018,Junk (J),False,False,False,False,False,,
313194972,Planet (P),False,False,False,False,False,,
313260069,Junk (J),False,False,False,False,False,,
313260957,Junk (J),False,False,False,False,False,,
313265560,EB,False,True,False,True,False,100.0,100.0
313276541,Junk (J),False,False,False,False,False,,
313283298,Junk (J),False,False,False,False,False,,
313338137,Junk (J),False,False,False,False,False,,
313386880,Junk (J),False,False,False,False,False,,
313403048,Junk (J),False,False,False,False,False,,
313408643,Planet (P),False,False,False,False,False,,
313422677,Junk (J),False,False,False,False,False,,
313423505,Junk (J),False,False,False,False,False,,
313425396,Planet (P),False,False,False,False,False,,
313440720,EB,False,True,False,True,False,103.0,103.0
313451346,Junk (J),False,False,False,False,False,,
313453776,Planet (P),False,False,False,False,False,,
313466940,Junk (J),False,False,False,False,False,,
313469885,Junk (J),False,False,False,False,True,,
313498690,Junk (J),False,False,False,False,False,,
313506360,EB,False,False,False,False,False,,
313554509,Planet (P),True,True,True,True,True,103.0,103.0
313591199,Junk (J),False,False,False,False,False,,
313609787,Planet (P),False,False,False,False,False,,
313656309,Junk (J),False,True,False,True,False,103.0,103.0
313669529,EB,False,True,False,True,False,103.0,103.0
313671132,Planet (P),False,True,False,True,False,101.0,101.0
313672833,EB,False,True,False,True,False,101.0,101.0
313675203,Planet (P),False,True,False,True,False,101.0,101.0
313675938,EB,False,True,False,True,False,101.0,101.0
313684214,EB,False,True,False,True,False,102.0,102.0
313684759,EB,False,True,False,True,False,102.0,102.0
313757181,Junk (J),False,False,False,False,False,,
313781271,Junk (J),False,True,False,True,False,103.0,103.0
313831007,EB,False,True,False,True,False,102.0,102.0
313831611,Junk (J),False,True,False,True,False,102.0,102.0
313835568,Planet (P),False,False,False,False,False,,
313889049,Planet (P),True,True,True,True,True,96.0,96.0
313891529,Planet (P),True,True,True,True,True,96.0,96.0
313920587,EB,False,False,False,False,False,,
313922260,Planet (P),False,False,False,False,False,,
313975346,Planet (P),False,False,False,False,False,,
314013231,Planet (P),False,True,False,True,False,101.0,101.0
314088020,Planet (P),False,False,False,False,False,,
314137082,EB,False,True,False,True,False,101.0,101.0
314163397,EB,False,False,False,False,False,,
314193010,Planet (P),False,False,False,False,False,,
314375831,Planet (P),False,False,False,False,False,,
314461389,Junk (J),False,False,False,False,False,,
314472689,Junk (J),False,False,False,False,False,,
314626096,EB,False,True,False,True,False,101.0,101.0
314649737,Planet (P),False,False,False,False,False,,
314724818,Planet (P),False,True,False,True,False,102.0,102.0
314801552,Junk (J),False,True,False,True,False,100.0,100.0
314835525,Planet (P),False,False,False,False,False,,
314864587,Junk (J),True,True,True,True,False,98.0,98.0
314865101,Junk (J),True,True,True,True,False,98.0,98.0
314865962,Planet (P),True,True,True,True,True,96.0,96.0
314887863,EB,True,True,True,True,True,95.0,95.0
314889206,Junk (J),True,True,True,True,False,95.0,95.0
314901104,Planet (P),False,True,False,True,False,102.0,102.0
314905762,EB,False,True,False,True,False,102.0,102.0
314992600,Planet (P),False,False,False,False,False,,
315002523,Planet (P),False,True,False,True,False,99.0,99.0
315096343,Planet (P),False,True,False,True,False,99.0,99.0
315117300,Planet (P),False,True,False,True,False,99.0,99.0
315120585,Planet (P),False,True,False,True,False,99.0,99.0
315170575,Junk (J),False,True,False,True,False,100.0,100.0
315175893,EB,False,True,False,True,False,100.0,100.0
315303840,Junk (J),False,True,False,True,False,100.0,100.0
315350812,Junk (J),False,True,False,True,False,101.0,101.0
315352159,EB,False,True,False,True,False,101.0,101.0
315398848,Planet (P),False,False,False,False,False,,
315446387,EB,False,True,False,True,False,100.0,100.0
315452623,Junk (J),False,True,False,True,False,100.0,100.0
315489661,EB,False,True,False,True,False,101.0,101.0
315519420,Junk (J),False,False,False,False,False,,
315621668,Junk (J),False,False,False,False,False,,
315659528,EB,False,True,False,True,False,102.0,102.0
315728717,EB,False,False,False,False,False,,
315755583,Junk (J),False,False,False,False,False,,
315765488,EB,False,False,False,False,False,,
315835598,EB,False,True,False,True,False,100.0,100.0
315841434,EB,False,True,False,True,False,100.0,100.0
315907220,Planet (P),False,False,False,False,False,,
315933515,Junk (J),False,False,False,False,False,,
315935863,Junk (J),False,False,False,False,False,,
315977580,Junk (J),False,False,False,False,False,,
316005417,EB,False,True,False,True,False,100.0,100.0
316045916,EB,False,False,False,False,False,,
316046631,Junk (J),False,False,False,False,False,,
316119373,EB,False,False,False,False,False,,
316154984,EB,False,True,False,True,False,102.0,102.0
316155106,EB,False,True,False,True,False,102.0,102.0
316236118,Planet (P),False,True,False,True,False,100.0,100.0
316284824,EB,False,True,False,True,False,101.0,101.0
316284935,EB,False,True,False,True,False,101.0,101.0
316316135,Junk (J),False,False,False,False,False,,
316321015,EB,False,False,False,False,False,,
316333037,Junk (J),False,False,False,False,False,,
316333039,Junk (J),False,False,False,False,False,,
316372693,EB,False,True,False,True,False,100.0,100.0
316373825,EB,False,True,False,True,False,100.0,100.0
316384997,Junk (J),False,False,False,False,False,,
316416562,Planet (P),False,False,False,False,False,,
316449921,Junk (J),False,False,False,False,False,,
316453500,Planet (P),False,False,False,False,False,,
316468545,Planet (P),False,False,False,False,False,,
316504931,EB,False,True,False,True,False,100.0,100.0
316627165,Junk (J),False,False,False,False,False,,
316632663,Junk (J),False,False,False,False,False,,
316651612,EB,False,True,False,True,False,100.0,100.0
316652224,Planet (P),False,True,False,True,False,100.0,100.0
316769613,Planet (P),True,True,True,True,True,96.0,96.0
316840393,EB,False,False,False,False,False,,
316844647,Junk (J),False,False,False,False,False,,
316875094,Planet (P),False,True,False,True,False,98.0,98.0
316880689,Junk (J),True,True,True,True,True,103.0,103.0
316959529,Junk (J),False,False,False,False,False,,
316976845,EB,True,True,False,False,True,97.0,
316992415,Junk (J),True,True,True,True,False,103.0,103.0
316992468,Junk (J),True,True,True,True,False,103.0,103.0
316992611,Junk (J),True,True,True,True,False,103.0,103.0
317018306,Planet (P),True,True,True,True,True,103.0,103.0
317019074,Planet (P),False,True,False,True,False,98.0,98.0
317041781,EB,False,True,False,True,False,100.0,100.0
317060587,Planet (P),True,True,True,True,True,103.0,103.0
317089588,Planet (P),True,True,True,True,True,95.0,95.0
317089770,Planet (P),False,True,False,True,False,98.0,98.0
317134140,Planet (P),False,True,False,True,False,98.0,98.0
317150278,Junk (J),False,False,False,False,False,,
317153848,Junk (J),True,True,True,True,False,94.0,94.0
317183776,Junk (J),True,True,True,True,True,94.0,94.0
317189702,Planet (P),False,True,False,True,False,98.0,98.0
317252733,Planet (P),False,False,False,False,False,,
317264215,EB,False,False,False,False,False,,
317290270,Planet (P),False,False,False,False,False,,
317299100,Junk (J),True,True,True,True,False,94.0,94.0
317326533,Junk (J),True,True,True,True,False,95.0,95.0
317327425,Junk (J),True,True,True,True,False,94.0,94.0
317328621,Planet (P),False,True,False,True,False,98.0,98.0
317362389,Planet (P),False,True,False,True,False,101.0,101.0
317387938,EB,False,True,False,True,False,100.0,100.0
317396893,EB,False,True,False,True,False,100.0,100.0
317417916,Planet (P),False,True,False,True,False,98.0,98.0
317483660,Planet (P),False,True,False,True,False,98.0,98.0
317507345,EB,False,False,False,False,False,,
317520667,Planet (P),False,False,False,False,False,,
317546777,Planet (P),False,True,False,True,False,98.0,98.0
317548889,Planet (P),False,True,False,True,False,98.0,98.0
317594531,Planet (P),False,False,False,False,False,,
317597583,Planet (P),False,False,False,False,False,,
317639292,EB,False,True,False,True,False,100.0,100.0
317670803,Junk (J),False,True,False,True,False,102.0,102.0
317671564,EB,False,True,False,True,False,102.0,102.0
317751215,Junk (J),False,False,False,False,False,,
317778446,Junk (J),False,False,False,False,False,,
317787979,EB,False,True,False,True,False,100.0,100.0
317888368,EB,False,False,False,False,False,,
318019844,EB,True,True,True,True,True,102.0,102.0
318022259,Planet (P),False,False,False,False,False,,
318071201,Planet (P),False,False,False,False,False,,
318098291,EB,False,True,False,True,False,100.0,100.0
318108981,Junk (J),False,True,False,True,False,100.0,100.0
318123187,Junk (J),True,True,True,True,False,102.0,102.0
318180448,Planet (P),True,True,False,True,True,102.0,102.0
318180703,Junk (J),True,True,True,True,True,102.0,102.0
318181542,EB,True,True,True,True,True,103.0,103.0
318209162,Planet (P),False,False,False,False,False,,
318210930,EB,False,False,False,False,False,,
318237028,Junk (J),True,True,True,True,True,94.0,94.0
318252482,Junk (J),False,False,False,False,False,,
318314617,EB,False,True,False,True,False,102.0,102.0
318345547,EB,False,False,False,False,False,,
318357083,EB,False,False,False,False,False,,
318379066,EB,False,True,False,True,False,100.0,100.0
318405433,EB,False,False,False,False,False,,
318413374,Planet (P),False,False,False,False,False,,
318515371,Junk (J),True,True,True,True,True,103.0,103.0
318515628,Junk (J),True,True,True,True,True,103.0,103.0
318518150,Junk (J),True,True,True,True,True,102.0,102.0
318566466,Junk (J),True,True,True,True,True,103.0,103.0
318608749,Planet (P),True,True,True,True,True,95.0,95.0
318612327,Junk (J),True,True,True,True,False,94.0,94.0
318612970,EB,True,True,True,True,True,94.0,94.0
318649597,EB,True,True,True,True,True,94.0,94.0
318668441,Planet (P),False,True,False,True,False,100.0,100.0
318741185,EB,False,False,False,False,False,,
318746829,EB,False,False,False,False,False,,
318753380,Planet (P),False,False,False,False,False,,
318796593,Planet (P),False,False,False,False,False,,
